id,provider,name,latitude,longitude,url,imageUrl
375306e7-3d70-4745-a35a-bd8167830d90,"Cukiernia Magda",,,,/sklepy/cukiernia-magda/gazetka,""
379a7840-a8fb-45ec-880d-3d40a244865f,"Rebel Electro",,,,/sklepy/rebel-electro/gazetka,""
37a97b56-47a1-4640-8fe6-b2f58ad080cc,Komputronik,,,,/sklepy/komputronik/gazetka,""
37adb882-46b3-44af-8650-05504bc42b47,Lovela,,,,/sklepy/lovela/gazetka,""
37e45ba9-4cc6-4126-ad60-51c3baf99205,Misterna.pl,,,,/sklepy/misterna-pl/gazetka,""
38237d9e-e7c2-46ad-ab42-6cb58ea41b18,"Yves Rocher",,,,/sklepy/yves-rocher/gazetka,""
38274cc3-3077-404b-8080-2a690273daf6,Nela,,,,/sklepy/nela/gazetka,""
38653edb-60b0-4190-892f-a5dc25812017,Pakamera.pl,,,,/sklepy/pakamera-pl/gazetka,""
38af6835-ce99-493d-98c4-0886e3f37fad,"Drogerie Laboo",,,,/sklepy/drogerie-laboo/gazetka,""
39329fe2-66c3-426e-8968-479200f1f80a,Trafika,,,,/sklepy/trafika/gazetka,""
3945d9dc-29e7-4bae-a72b-93a6ac6089b1,"Gawin Meble",,,,/sklepy/gawin-meble/gazetka,""
39769120-de0d-49b4-893f-af329dc9a000,Morganti,,,,/sklepy/morganti/gazetka,""
39bed878-f168-4c4b-9492-cc888a144d70,Prymus-AGD,,,,/sklepy/prymus-agd/gazetka,""
39fca3e7-15cf-4e9f-917f-b4aeccb7d64d,Pimkie,,,,/sklepy/pimkie/gazetka,""
3a18cf14-bad8-4f5c-8b0b-294662c7806d,"Foto Plus",,,,/sklepy/foto-plus/gazetka,""
3a7486a6-3a11-4521-9ce4-24b0236b7822,"Westfield Arkadia",,,,/sklepy/westfield-arkadia/gazetka,""
3a875ced-a923-4021-9356-8487ba1cdc7f,"Spiżarnia Smakosza",,,,/sklepy/spizarnia-smakosza/gazetka,""
3aa024e0-30d0-4327-9a4c-1bc898bb86fc,Esprit,,,,/sklepy/esprit/gazetka,""
3ab4aab5-48ff-4932-bae5-682afc11b762,Pelcowizna,,,,/sklepy/pelcowizna/gazetka,""
3ae77483-f93e-4e11-8729-5bea5a3f0ebb,Umbro,,,,/sklepy/umbro/gazetka,""
3af825e3-850b-4056-b36d-e852b715e153,Babyland,,,,/sklepy/babyland/gazetka,""
3b09121d-f2b1-407f-aab6-a9028237d203,MEXX,,,,/sklepy/mexx/gazetka,""
3b710e11-966c-4ad7-8845-5c55f7dfacc1,BetterStyle,,,,/sklepy/betterstyle/gazetka,""
3b73943c-7b7e-4e4a-8042-87950e300ece,Regatta,,,,/sklepy/regatta/gazetka,""
3b81af4c-cd82-4376-890c-ada78c99a835,"Kärcher",,,,/sklepy/karcher/gazetka,""
3b97969a-96e8-4c73-a780-fb67787e7fa3,Renault,,,,/sklepy/renault/gazetka,""
3bce77cc-afbb-41a4-8460-52c7dc062f92,"Szuz Szop",,,,/sklepy/szuz-szop/gazetka,""
3bd930bd-bd72-4330-8d1c-672ba4b948eb,"Premium Nasz Sklep",,,,/sklepy/premium-nasz-sklep/gazetka,""
3be3c7e6-5dac-4d7b-93cc-cee3f442f751,"Happy Mum",,,,/sklepy/happy-mum/gazetka,""
3bf2ae64-e384-459b-ba47-9378457a9364,"Uterqüe",,,,/sklepy/uterque/gazetka,""
3c01d7be-6576-4725-89c7-0e22a5f64035,Warta,,,,/sklepy/warta/gazetka,""
3c83358b-fb07-45b9-9bc9-fa4c61062596,Biel,,,,/sklepy/biel/gazetka,""
3c9d42a7-da91-44d7-8567-46bfc6964243,"Grupa MPT",,,,/sklepy/grupa-mpt/gazetka,""
3ca2b1bc-5234-4ae2-98ac-e3e0284e46e4,Trussardi,,,,/sklepy/trussardi/gazetka,""
3ca39b30-bc95-4d4c-bbe0-df60c2fd11de,MSport,,,,/sklepy/msport/gazetka,""
3d12945c-ca89-4990-a786-54a2dae91b2c,Clarks,,,,/sklepy/clarks/gazetka,""
3d22a321-b2e2-4711-a945-280345a47af0,Olissima,,,,/sklepy/olissima/gazetka,""
3d851087-15d3-4b96-9136-7baa42d9f469,5aSec,,,,/sklepy/5asec/gazetka,""
3d855734-89e3-4d97-a746-8df8d689f90a,"Prima Moda",,,,/sklepy/prima-moda/gazetka,""
3d952247-ef4b-4a99-99a4-ee3fc82e6ac7,"Sklepy S",,,,/sklepy/sklepy-s/gazetka,""
3ddc1710-edc3-4528-b044-3df508c8891e,E-lady,,,,/sklepy/e-lady/gazetka,""
3e11f001-e58f-465b-bcea-de7ca2b976e5,Helfy,,,,/sklepy/helfy/gazetka,""
3e3037c1-20f3-413a-a82e-4e9a4913cf8c,"Vida XL",,,,/sklepy/vida-xl/gazetka,""
3e3f68ca-2306-433e-86f7-ec04cf7b1d09,"Piotr i Paweł",,,,/sklepy/piotr-i-pawey/gazetka,""
3e53237a-e1ff-41ac-b3de-ee769e0d5443,Dafi,,,,/sklepy/dafi/gazetka,""
3e8e663a-4526-4ea0-818c-78209c524a3d,Avis,,,,/sklepy/avis/gazetka,""
3f49abc7-4c59-4e7a-b8db-f15122d9bc5e,Elf,,,,/sklepy/elf/gazetka,""
3f4ae699-bc2d-462c-a9bd-d19d8c1c228e,BMW,,,,/sklepy/bmw/gazetka,""
3f5d61a6-8cd0-42be-a77e-3bc105c88932,Aldo,,,,/sklepy/aldo/gazetka,""
3fe71e10-a59d-46fe-9a97-30e6d3a9c97a,"Hurtownia Spożywcza",,,,/sklepy/hurtownia-spozywcza/gazetka,""
3fe7c8d2-5298-485c-944a-dd5ddefd2129,HAY,,,,/sklepy/hay/gazetka,""
4005cc0b-5774-42ed-b992-146065708d75,Kia,,,,/sklepy/kia/gazetka,""
400b204a-32af-44f1-9e38-f587af3c4110,Unisono,,,,/sklepy/unisono/gazetka,""
40358f66-1e20-49ee-bf29-e8ac211142e4,"My Center",,,,/sklepy/my-center/gazetka,""
40612b94-4370-47d4-b8ae-db398adab10c,Sandwich_,,,,/sklepy/sandwich_/gazetka,""
40801ea5-ef42-4060-b76d-205220778812,Kubenz,,,,/sklepy/kubenz/gazetka,""
40b7a2c4-58ae-49e8-9429-700dfd33592f,Nieprzeczytane,,,,/sklepy/nieprzeczytane/gazetka,""
41005c11-bb49-4819-8259-1548f123768e,Sarenza,,,,/sklepy/sarenza/gazetka,""
41bde827-ca91-4d41-b6ba-85c58763e1a6,DaWanda,,,,/sklepy/dawanda/gazetka,""
41c369e6-766a-4e54-8b5e-e4d773acebd6,"Snails Garden",,,,/sklepy/snails-garden/gazetka,""
41c9fbde-6d8d-4cb9-8d8a-74524004653e,Orzech,,,,/sklepy/orzech/gazetka,""
41dd842b-7c8d-4eaa-a87f-dc7c00bc286b,"Kultura i rozrywka",,,,/sklepy/kultura-i-rozrywka/gazetka,""
41ea8781-dca2-49bb-b05d-87d5549597c9,"Lidia Kalita",,,,/sklepy/lidia-kalita/gazetka,""
42447794-717e-45e9-8f9f-bc861dc61939,Vertus,,,,/sklepy/vertus/gazetka,""
424ab4e5-5732-4796-92ac-4915ee16fd91,Mall,,,,/sklepy/mall/gazetka,""
42c33947-6d75-4b56-af23-c7db90271677,Domeno,,,,/sklepy/domeno/gazetka,""
42c75b3f-eafd-433e-a23b-f928cbd1e021,Helios,,,,/sklepy/helios/gazetka,""
42f9d902-54cf-4f53-b080-39e0ec04854d,AGDom,,,,/sklepy/agdom/gazetka,""
432fcaec-6f79-4c07-91f7-c82aa2714a95,"JEAN LOUIS DAVID",,,,/sklepy/jean-louis-david/gazetka,""
437beb7a-54b8-426a-99fc-abd00aed2cc1,Gram,,,,/sklepy/gram/gazetka,""
43a09f8c-8c6c-443f-9887-dddf07847061,Szarotka,,,,/sklepy/szarotka/gazetka,""
43c08a10-6715-49cd-bce5-2f9d509cc0fe,"Butik Ecru",,,,/sklepy/butik-ecru/gazetka,""
43cdb15c-8149-43d5-89a9-f028cb3aa312,Halens,,,,/sklepy/halens/gazetka,""
43d7b158-c9f8-40b1-9e96-211461ac9584,Kontigo,,,,/sklepy/kontigo/gazetka,""
441a57a4-b9cb-44ee-9cb6-29b6898586d0,"Piekarnia Famililjna",,,,/sklepy/piekarnia-famililjna/gazetka,""
443ec68c-e6a8-4dc9-9e5f-dbcd20d796e1,Dealz,,,,/sklepy/dealz/gazetka,""
44404e2b-07b4-470a-815b-14e336a3664f,Orange,,,,/sklepy/orange/gazetka,""
44800a75-2386-4003-9681-6e8337d26c8b,SodaStream,,,,/sklepy/sodastream/gazetka,""
454a3182-d935-4acb-9353-e434b2419294,"Wyjątkowy Prezent",,,,/sklepy/wyjatkowy-prezent/gazetka,""
4558d998-47e7-4814-9995-7bd7976591ac,Foreo,,,,/sklepy/foreo/gazetka,""
45c3728d-a42c-4b1a-9ef4-39bf3facb627,Meindl,,,,/sklepy/meindl/gazetka,""
45d165aa-de12-4b34-bec3-447142f4e820,"Dr Irena Eris",,,,/sklepy/dr-irena-eris/gazetka,""
45d8c5de-f1ed-4bf9-951c-59e1eab67665,"API MARKET",,,,/sklepy/api-market/gazetka,""
45ec137d-1308-4166-a0d9-f18309dc7460,ECCO,,,,/sklepy/ecco/gazetka,""
45f7e977-c63b-4609-a2e9-650223aec165,Bialcon,,,,/sklepy/bialcon/gazetka,""
469096e7-389a-4d28-a1b7-c9ded9cc5f2e,"Sokół",,,,/sklepy/sokol/gazetka,""
46a6131d-e45a-4b61-9529-732cb1fac6ce,Znak.pl,,,,/sklepy/znak-pl/gazetka,""
471ecb16-862f-44d0-b74d-6a8e5d2673f5,Vobis,,,,/sklepy/vobis/gazetka,""
477e4a90-7fa5-4b0f-a8fc-32fb79b88766,Abo,,,,/sklepy/abo/gazetka,""
47b88000-7138-4389-8de5-716a6c74f203,"Ania Kruk",,,,/sklepy/ania-kruk/gazetka,""
48146dad-83d0-4a0a-87b7-269d8fb82171,"Super Sklep",,,,/sklepy/super-sklep/gazetka,""
4891f77d-58e0-4898-85f8-f02b864214e7,ADEKS,,,,/sklepy/adeks/gazetka,""
48d9655b-ef9b-4731-965b-7801119a582a,"Centrum Rowerowe",,,,/sklepy/centrum-rowerowe/gazetka,""
48e5b01e-e78b-4389-9b83-12842c6bee1c,Vinotti,,,,/sklepy/vinotti/gazetka,""
493cf75a-0cdd-4ad9-8d52-00acaf2f1c21,BeGlossy,,,,/sklepy/beglossy/gazetka,""
4944c10c-6400-4e88-8c0f-15189dda1154,Celio,,,,/sklepy/celio/gazetka,""
496a3915-0b2c-439a-bd31-10951b421ae1,"Drogeria Dr.Max",,,,/sklepy/dr-max/gazetka,""
498ebee8-9117-4e8b-b86e-29e0f1801e09,"HOS &amp; Me",,,,/sklepy/hos-me/gazetka,""
4a35f762-648a-4fc0-8f11-a59a55e3c4ec,Bartek,,,,/sklepy/bartek/gazetka,""
4a58d8b1-8ac7-4627-8c8e-49355a7b098d,Carry,,,,/sklepy/carry/gazetka,""
4a79349c-c346-4468-a17f-73655eedda34,"Społem Częstochowa",,,,/sklepy/spolem-czestochowa/gazetka,""
4a8acd58-770d-40f2-b2ec-17ad3269b481,Instalki,,,,/sklepy/instalki/gazetka,""
4b1893db-35b7-47ed-b0e1-895c091c8d28,"The Body Shop",,,,/sklepy/body-shop/gazetka,""
4b311051-a962-4f76-9b26-bd2be64419d7,NORD,,,,/sklepy/nord/gazetka,""
4b6097e2-1bf6-4963-bdad-37dc3d23a8b3,"Jaskółka",,,,/sklepy/jaskoyka/gazetka,""
4c1ff7e7-138a-4a30-aa44-d6439c915817,WILLSOOR,,,,/sklepy/willsoor/gazetka,""
4c3bb68e-c458-4149-a2e9-b5a3a4377e78,"Trekker Sport",,,,/sklepy/trekker-sport/gazetka,""
4c6bf09c-6347-4b3c-8f7c-06f42dbd3947,"Krople Urody",,,,/sklepy/krople-urody/gazetka,""
4c9f391a-e817-4c3e-9e9b-7f49f097fea9,"Agata Meble",,,,/sklepy/agata-meble/gazetka,""
4cb6e0bd-1a03-451e-9b2a-3579b6bfcf25,TUI,,,,/sklepy/tui/gazetka,""
4d47bb67-a0dc-4bc4-a5b7-a3d205a6afc8,"Świat Prasy",,,,/sklepy/ywiat-prasy/gazetka,""
4db2845f-6b87-4454-92cd-0c4a74a4412f,"Kraina Dziecka",,,,/sklepy/kraina-dziecka/gazetka,""
4dc4e7d6-d9cb-4699-8469-fecb42999861,Decobazaar,,,,/sklepy/decobazaar/gazetka,""
4dcc0cfb-ebcd-4123-a65d-b0ba2ea37f91,Skechers,,,,/sklepy/skechers/gazetka,""
4df9c557-4a17-4ab4-9dca-9f5e2af6ac62,"Drogeria Pigment",,,,/sklepy/drogeria-pigment/gazetka,""
4ea47a22-a77c-4bc1-9d8e-58c90e15142b,"Da Grasso",,,,/sklepy/da-grasso/gazetka,""
4efc6b45-3e76-4bf1-91cd-8afa870f1793,Suzuki,,,,/sklepy/suzuki/gazetka,""
4f12b102-b78e-46b3-9621-988e6b75fa42,City-Sport,,,,/sklepy/city-sport/gazetka,""
4f146acc-f37a-408e-8191-7d0992d8afba,"dm drogerie markt",,,,/sklepy/dm-drogerie-markt/gazetka,""
4f311259-21ca-422e-bc67-48d76abbfc4a,Recman,,,,/sklepy/recman/gazetka,""
4f7f1fa0-97c9-4db6-b465-f26fcb89eab6,YesSport,,,,/sklepy/yessport/gazetka,""
4f98c8e3-87be-40f2-ade0-79ccb025e153,"Klasyka Moda",,,,/sklepy/klasyka-moda/gazetka,""
4fe307b8-efbe-49b4-a780-d097b9ee1bac,Husqvarna,,,,/sklepy/husqvarna/gazetka,""
500af8cd-6a30-45ef-af17-8f8ecf8d0556,bi1,,,,/sklepy/bi1/gazetka,""
501b34e0-cf60-4591-bc56-71fd39d985d8,Butik,,,,/sklepy/butik/gazetka,""
5035bcf4-ea0c-4b73-92d7-0cb68ea9bd95,"Pretty Girl",,,,/sklepy/pretty-girl/gazetka,""
50470643-e203-4831-b8e7-0f6f87b5a2b1,"Cukiernia Sowa",,,,/sklepy/cukiernia-sowa/gazetka,""
50899e2c-a846-43af-9f42-540db0c1e3fd,Bytom,,,,/sklepy/bytom/gazetka,""
50e0ccfc-1644-4607-9c09-52dabd0413c8,Bizuu,,,,/sklepy/bizuu/gazetka,""
51197f63-903f-4983-bc9b-e681915cd50a,Groszek,,,,/sklepy/groszek/gazetka,""
5179c828-4bde-49d9-bfae-ae2fcd2fd59f,Norimpex,,,,/sklepy/norimpex/gazetka,""
51dc8929-fd67-463f-9f9d-d153b8c249c3,Lancerto,,,,/sklepy/lancerto/gazetka,""
5236635c-0be5-48f4-a3fa-e488edec390f,Tous,,,,/sklepy/tous/gazetka,""
52411710-2fdb-439b-82ed-8727f119dffd,Crocs,,,,/sklepy/crocs/gazetka,""
52a6e532-265c-428d-b23a-a973aab58fce,UPC,,,,/sklepy/upc/gazetka,""
52deda99-bc83-4aee-925f-052db8f91b4c,"Społem",,,,/sklepy/spolem/gazetka,""
52eda88d-328d-40b0-816f-a86a2c70ff67,"Leroy Merlin",,,,/sklepy/leroy-merlin/gazetka,""
52f19e9d-756e-4876-a47c-a75ba3ba39fc,"Pszczółka",,,,/sklepy/pszczolka/gazetka,""
5345155f-8722-4a7c-830a-577e0a0ca5a0,"Akademia B&amp;K",,,,/sklepy/akademia-b-k/gazetka,""
534fd569-16fb-4f82-8e49-c2bd8f3fbd5a,Gutek,,,,/sklepy/gutek/gazetka,""
53839906-08bd-4469-8849-1c3c3cd8939c,"Świat Książki",,,,/sklepy/ywiat-ksiyyki/gazetka,""
53876cb0-003c-4cee-87f9-531865713086,"Mustang Jeans",,,,/sklepy/mustang-jeans/gazetka,""
53b26658-1ff7-47b9-a491-d88364dd1f8c,"Camel Active",,,,/sklepy/camel-active/gazetka,""
53f3113c-4672-4cf3-9c30-5dc8ccc80784,Agrocoop,,,,/sklepy/agrocoop/gazetka,""
5402a78d-1f4b-4c45-80d3-8bd53a34e7db,"Meble Mercus",,,,/sklepy/meble-mercus/gazetka,""
541cf83a-2619-484b-9abb-f1a694eaf9cb,Cortland,,,,/sklepy/cortland/gazetka,""
542b1422-efca-478e-9e2d-6b9581f3aaed,Krysiak,,,,/sklepy/krysiak/gazetka,""
544c13fb-a1bb-4bce-919b-b3828f802fc6,"Delikatesy Centrum",,,,/sklepy/delikatesy-centrum/gazetka,""
5459f591-a9bb-4360-8bed-1608ba18c117,Home&amp;You,,,,/sklepy/home-you/gazetka,""
547e38c4-8189-4ee3-87a3-1cff0c81a107,"WITEK HOME",,,,/sklepy/witek/gazetka,""
54b2c425-1b42-47d4-bc1b-fd06bae632f7,Volvo,,,,/sklepy/volvo/gazetka,""
54cd6904-5bab-41e7-ab6d-a458a2041157,"Rego Bis",,,,/sklepy/rego-bis/gazetka,""
54ff1b2f-47c9-4620-9150-5fd10cb3dc22,Cortefiel,,,,/sklepy/cortefiel/gazetka,""
55c5f1bf-0525-4137-ac4a-f59ab44bbd40,GAIA,,,,/sklepy/gaia/gazetka,""
55d46c55-0a18-4839-84b9-7c3234a2e2f0,"M&amp;P Alkohole Wina Cygara",,,,/sklepy/mandp-alkohole-wina-cygara/gazetka,""
5617fc17-f119-46b4-81de-d18a4d1cc672,Biesiadowo,,,,/sklepy/biesiadowo/gazetka,""
565e6812-723d-47da-80c0-d8464cadca18,LORD,,,,/sklepy/lord/gazetka,""
56774045-302e-4684-a5a1-3f390e46f7bc,"Stokrotka Express",,,,/sklepy/stokrotka-express/gazetka,""
568c437f-164b-4dd7-b4cd-0a1cae9c6709,"Wydawnictwo Znak",,,,/sklepy/wydawnictwo-znak/gazetka,""
56a4d503-0a24-4ba4-b2b7-4d3b2c9b830d,Arte,,,,/sklepy/arte/gazetka,""
56e2ddd3-f631-4409-82c7-8ce78021e443,Skalnik,,,,/sklepy/skalnik/gazetka,""
570c4896-8947-4eb0-a02e-448396204298,MAC,,,,/sklepy/mac/gazetka,""
5721a3c2-31f6-4d1f-9eaf-24f9fe4ad824,Annemone,,,,/sklepy/annemone/gazetka,""
574702f8-fe5c-4592-8857-7e77146335d1,Sporting,,,,/sklepy/sporting/gazetka,""
57877958-b645-49f9-9834-6ff34b9e6f43,Megasam24.pl,,,,/sklepy/megasam24/gazetka,""
579618b8-2193-403b-a845-c1cce9b5e306,"FM WORLD",,,,/sklepy/fm-world/gazetka,""
57b2b624-e62b-4933-9dc7-2a2319cc23da,ALDI,,,,/sklepy/aldi/gazetka,""
57f5dfbc-b5ed-4058-a236-9e377c14b8d4,Volcano,,,,/sklepy/volcano/gazetka,""
5822163c-7188-4b13-a18b-5fe4a78ce3f6,Grene,,,,/sklepy/grene/gazetka,""
58a58091-2044-434c-9007-66ab83660ed9,Lego,,,,/sklepy/lego/gazetka,""
58eab525-4de6-4e66-97ac-35251ff76287,Oriflame,,,,/sklepy/oriflame/gazetka,""
5906133d-1556-4bf0-ba46-1d13620c640b,Coccodrillo,,,,/sklepy/coccodrillo/gazetka,""
591e9b83-4f73-4f70-9cd6-8da16195073a,"Poczta Polska",,,,/sklepy/poczta-polska/gazetka,""
5923a1ec-f1a4-45ed-a717-3b96c68bd94d,Toyota,,,,/sklepy/toyota/gazetka,""
59521864-14fc-4941-bfd4-6b5cea8601c7,"Piekarnia Gwóźdź",,,,/sklepy/piekarnia-gwoydy/gazetka,""
5962e13a-416c-4b40-8aa4-a8aa5c925fbb,"Cezar Delikatesy",,,,/sklepy/cezar-delikatesy/gazetka,""
599876fb-6d2b-4870-b7d0-2b12c4440060,"Łazienkaplus.pl",,,,/sklepy/yazienkaplus-pl/gazetka,""
59bf8517-597a-4390-a0cb-25492994c3ea,"Plus Wakacje",,,,/sklepy/plus-wakacje/gazetka,""
5a0c2638-4538-4661-937c-ef866f226ff5,"Polska Grupa Supermarketów",,,,/sklepy/polska-grupa-supermarketow/gazetka,""
5a1f6e94-bdbe-4815-af19-f1cb4dfb1297,"Farby Jedynka",,,,/sklepy/farby-jedynka/gazetka,""
5b026f17-d5ae-4e20-becb-929a77a03cfd,Echo,,,,/sklepy/echo/gazetka,""
5b2bf28d-6bd4-42a0-9a37-29bde1750790,BoConcept,,,,/sklepy/boconcept/gazetka,""
5b3ce2e4-0a7d-4ef9-b940-b80e574c436b,Sezamek,,,,/sklepy/sezamek/gazetka,""
5b59255b-a8e3-4309-a846-0136504f2c5d,"Topaz Express",,,,/sklepy/topaz-express/gazetka,""
5b61cadf-9386-4add-a3a8-d35739ae6e85,Villeroy&amp;Boch,,,,/sklepy/villeroy-boch/gazetka,""
5b95ec8b-89e1-4df5-9b36-92387edfbe59,"Polski Koszyk",,,,/sklepy/polski-koszyk/gazetka,""
5b9c32ee-505a-4b75-b931-03184b8a26e4,Grycan,,,,/sklepy/grycan/gazetka,""
5bcdf7d4-d5e8-4e26-908e-8664b663b50e,"Świat Książki",,,,/sklepy/ywiat-ksiyyki/gazetka,""
5c181811-7ab8-4f2c-8f59-172b84fcf382,Bioway,,,,/sklepy/bioway/gazetka,""
5c181e1a-005e-48b3-ac49-c031f5c2dc4c,"United Colors of Benetton",,,,/sklepy/united-colors-of-benetton/gazetka,""
5c1ffbe8-d239-40f7-8031-5896f0a242c1,"Deni Cler",,,,/sklepy/deni-cler/gazetka,""
5c305bcd-559e-40fa-abec-0578bf3b596e,OYSHO,,,,/sklepy/oysho/gazetka,""
5c38b3a8-3852-46d4-96cc-39cb1446e67d,"Sklep Biegacza",,,,/sklepy/sklep-biegacza/gazetka,""
5d0cddff-75a3-4aa5-835a-1580f2aa1923,Apple,,,,/sklepy/apple/gazetka,""
5defa036-28ec-4136-9397-bd37ba3ecfa1,"Sklepy Laserowe",,,,/sklepy/sklepy-laserowe/gazetka,""
5e281dd1-03b4-44aa-a427-2cd6b5757757,Familia,,,,/sklepy/familia/gazetka,""
5e442696-52ee-454e-8afb-d219daaf41dd,Rosa,,,,/sklepy/rosa/gazetka,""
5e44ae73-b557-4b6b-9b33-6087ed947c5c,e-bielizna.pl,,,,/sklepy/e-bielizna-pl/gazetka,""
5e7034c0-f18f-4dc3-945d-07088bd21145,Medicover,,,,/sklepy/medicover/gazetka,""
5e73b52a-8cad-4cf6-becd-f080e8af0327,Key,,,,/sklepy/key/gazetka,""
5e7cdd58-7080-4490-a0d2-60d5026357f2,Organique,,,,/sklepy/organique/gazetka,""
5eb205a0-9b71-4b40-923a-b75d9f66aced,"Apteka Bliska",,,,/sklepy/apteka-bliska/gazetka,""
5f848a4b-fc22-4ea9-b8b9-476945e629a7,"Moby Dick",,,,/sklepy/moby-dick/gazetka,""
5f907484-aba1-43f4-a198-e25e936f63ab,Sonex,,,,/sklepy/sonex/gazetka,""
5f9e052a-9dc3-4d71-b0e6-e68d2bf58a3e,"Top Market PSS Zgoda",,,,/sklepy/top-market-pss-zgoda/gazetka,""
5fd8880a-a033-4f26-b42c-d6766c82cd71,Deante,,,,/sklepy/deante/gazetka,""
5fdbb5c7-8cb3-4e8e-8b9e-008b82245fe7,Deichmann,,,,/sklepy/deichmann/gazetka,""
607819d3-6ed4-4464-8e3a-7dba9393469f,Promod,,,,/sklepy/promod/gazetka,""
60aecbbb-96f3-4122-815b-4154c06fb5ae,Ryanair,,,,/sklepy/ryanair/gazetka,""
611f5f4a-5af4-4d7c-8cd4-894054e016fd,"Zoo Karina",,,,/sklepy/zoo-karina/gazetka,""
62ba464d-4f66-4753-a6dd-da7d1ffa614f,Vital,,,,/sklepy/vital/gazetka,""
62f43a6f-4694-488a-9214-3da47c5f553a,Papiernik,,,,/sklepy/papiernik/gazetka,""
6303d7ab-0274-4a91-bad1-dbbf912058f5,"EMMA market",,,,/sklepy/emma-market/gazetka,""
630a7726-f6d4-4291-8bbe-6c77ec5b571b,Harctur,,,,/sklepy/harctur/gazetka,""
6319f274-538e-4a98-a764-d3bdc3a3aec6,Kakto,,,,/sklepy/kakto/gazetka,""
637c4f14-6c93-43d6-8d7d-0526239b2981,"Galerie Alkoholi",,,,/sklepy/galerie-alkoholi/gazetka,""
63bc7f92-9974-433b-b241-48e85f826dfe,Fellowes,,,,/sklepy/fellowes/gazetka,""
63d58001-0b00-4015-af1b-25369e8f3955,"Podlaska Chata",,,,/sklepy/podlaska-chata/gazetka,""
63edf867-4ce3-4c81-90f0-bf1491524357,DPD,,,,/sklepy/dpd/gazetka,""
63f67ef7-12df-4f3d-9ae1-dec46300f2a1,Selmark,,,,/sklepy/selmark/gazetka,""
6409548c-c4d3-44ba-a622-ae93283235dc,Romet,,,,/sklepy/romet/gazetka,""
64620e91-ef92-4dff-88bc-a786313c61a7,Oskroba,,,,/sklepy/oskroba/gazetka,""
64b3807d-4e89-4ea6-8a0e-4b295a9b1991,Festus,,,,/sklepy/festus/gazetka,""
652af56b-f4cf-4cf5-987c-a7b45b28ba91,Hera,,,,/sklepy/hera/gazetka,""
65422787-e0eb-4e5e-a698-2874769c37c9,"Matrix Media",,,,/sklepy/matrix-media/gazetka,""
654e0ba4-f412-448f-9f59-9deb09f8bfa6,Tchibo,,,,/sklepy/tchibo/gazetka,""
65aab56b-8db6-4380-a083-a3686be1610f,Morele.net,,,,/sklepy/morele-net/gazetka,""
65c839b1-7d51-4567-a3a3-09ecae4442a9,Milo,,,,/sklepy/milo/gazetka,""
65dc75c5-a1a3-4c4c-b8f1-d3e180e04c30,"Foot Locker",,,,/sklepy/foot-locker/gazetka,""
6606c952-2772-4cdd-b5bd-b2c73fe3f0a6,"Lounge by Zalando",,,,/sklepy/lounge-by-zalando/gazetka,""
6673c4ce-d2d4-4509-a764-96017e93e0dd,Pampers,,,,/sklepy/pampers/gazetka,""
66aa9c2c-dc89-470f-8c58-b08277cb4a3e,"Jaśmin",,,,/sklepy/jaymin/gazetka,""
6780aec2-a625-46ff-a64e-68aa2cf51b1c,LivingRoom,,,,/sklepy/livingroom/gazetka,""
67829be5-1946-4157-b74d-efe87e46dc2e,Cyfrowe,,,,/sklepy/cyfrowe/gazetka,""
6790e346-4e27-4d34-9b04-bf20101aabae,Bokaro,,,,/sklepy/bokaro/gazetka,""
67cb063b-cf3d-4127-9554-d17ff58a23af,"Time Trend",,,,/sklepy/time-trend/gazetka,""
68868f3d-5b0f-4e61-98bc-021315ab1859,Delfin,,,,/sklepy/delfin/gazetka,""
68a4456c-d3b8-4fef-b6d4-9718295d49a1,"Meble Gust",,,,/sklepy/meble-gust/gazetka,""
68ef52a9-561d-49ac-881d-3c55558fdc81,"Vito Vergelis",,,,/sklepy/vito-vergelis/gazetka,""
68fc62f1-eec5-4042-bd23-1788f2db19da,"For Pro",,,,/sklepy/for-pro/gazetka,""
6902dc58-e070-42a6-bd65-0b7f36eb6752,"Piotruś Pan",,,,/sklepy/piotruy-pan/gazetka,""
6945bc6a-11b5-41f6-85bf-8d327f4f7ca2,Spartoo,,,,/sklepy/spartoo/gazetka,""
695c0695-fc40-4056-9c6b-4080d6c77209,"Aloha from deer",,,,/sklepy/aloha-from-deer/gazetka,""
69acc927-42f5-44f8-9c42-3ff05ed2b49b,DUO-TES,,,,/sklepy/duo-tes/gazetka,""
69c9e184-13c0-4248-bba6-a58ac7a67287,"Cross Jeans",,,,/sklepy/cross-jeans/gazetka,""
6a1ff38f-fa84-4e1f-87cf-a6ebbee0bdbe,"Drogerie Polskie",,,,/sklepy/drogerie-polskie/gazetka,""
6a67a7aa-febe-4492-9f2c-09fc73a75c6c,"AJ Produkty",,,,/sklepy/aj-produkty/gazetka,""
6abe95cd-6af3-4f65-91f0-af24508c98e0,Silcare,,,,/sklepy/silcare/gazetka,""
6b61c41d-7bbd-4078-90e8-00f58da8205e,Paluszek,,,,/sklepy/paluszek/gazetka,""
6bb967f2-23ab-4cb8-ba9b-df83b0bad7fc,AtlasForMen,,,,/sklepy/atlasformen/gazetka,""
